Time [s], X-Pos [m], Y-Pos [m], phi [rad], dphi [rad/s], Path Vel [m/s], v_l [rpm], v_r [rpm]
186.35,18.6182,0,0,0,0.1,127,127
186.4,18.6232,0,0,0,0.1,127,127
186.45,18.6282,0,0,0,0.1,127,127
186.5,18.6332,0,0,0,0.1,127,127
186.55,18.6382,0,0,0,0.1,127,127
186.6,18.6432,0,0,0,0.1,127,127
186.65,18.6482,0,0,0,0.1,127,127
186.7,18.6532,0,0,0,0.1,127,127
186.75,18.6582,0,0,0,0.1,127,127
186.8,18.6632,0,0,0,0.1,127,127
186.85,18.6682,0,0,0,0.1,127,127
186.9,18.6732,0,0,0,0.1,127,127
186.95,18.6782,0,0,0,0.1,127,127
187,18.6832,0,0,0,0.1,127,127
187.05,18.6882,0,0,0,0.1,127,127
187.1,18.6932,0,0,0,0.1,127,127
187.15,18.6982,0,0,0,0.1,127,127
187.2,18.7032,0,0,0,0.1,127,127
187.25,18.7082,0,0,0,0.1,127,127
187.3,18.7132,0,0,0,0.1,127,127
187.35,18.7182,0,0,0,0.1,127,127
187.4,18.7232,0,0,0,0.1,127,127
187.45,18.7282,0,0,0,0.1,127,127
187.5,18.7332,0,0,0,0.1,127,127
187.55,18.7382,0,0,0,0.1,127,127
187.6,18.7432,0,0,0,0.1,127,127
187.65,18.7482,0,0,0,0.1,127,127
187.7,18.7532,0,0,0,0.1,127,127
187.75,18.7582,0,0,0,0.1,127,127
187.8,18.7632,0,0,0,0.1,127,127
187.85,18.7682,0,0,0,0.1,127,127
187.9,18.7732,0,0,0,0.1,127,127
187.95,18.7782,0,0,0,0.1,127,127
188,18.7832,0,0,0,0.1,127,127
188.05,18.7882,0,0,0,0.1,127,127
188.1,18.7932,0,0,0,0.1,127,127
188.15,18.7982,0,0,0,0.1,127,127
188.2,18.8032,0,0,0,0.1,127,127
188.25,18.8082,0,0,0,0.1,127,127
188.3,18.8132,0,0,0,0.1,127,127
188.35,18.8182,0,0,0,0.1,127,127
188.4,18.8232,0,0,0,0.1,127,127
188.45,18.8282,0,0,0,0.1,127,127
188.5,18.8332,0,0,0,0.1,127,127
188.55,18.8382,0,0,0,0.1,127,127
188.6,18.8432,0,0,0,0.1,127,127
188.65,18.8482,0,0,0,0.1,127,127
188.7,18.8532,0,0,0,0.1,127,127
188.75,18.8582,0,0,0,0.1,127,127
188.8,18.8632,0,0,0,0.1,127,127
188.85,18.8682,0,0,0,0.1,127,127
188.9,18.8732,0,0,0,0.1,127,127
188.95,18.8782,0,0,0,0.1,127,127
189,18.8832,0,0,0,0.1,127,127
189.05,18.8882,0,0,0,0.1,127,127
189.1,18.8932,0,0,0,0.1,127,127
189.15,18.8982,0,0,0,0.1,127,127
189.2,18.9032,0,0,0,0.1,127,127
189.25,18.9082,0,0,0,0.1,127,127
189.3,18.9132,0,0,0,0.1,127,127
189.35,18.9182,0,0,0,0.1,127,127
189.4,18.9232,0,0,0,0.1,127,127
189.45,18.9282,0,0,0,0.1,127,127
189.5,18.9332,0,0,0,0.1,127,127
189.55,18.9382,0,0,0,0.1,127,127
189.6,18.9432,0,0,0,0.1,127,127
189.65,18.9482,0,0,0,0.1,127,127
189.7,18.9532,0,0,0,0.1,127,127
189.75,18.9582,0,0,0,0.1,127,127
189.8,18.9632,0,0,0,0.1,127,127
189.85,18.9682,0,0,0,0.1,127,127
189.9,18.9732,0,0,0,0.1,127,127
189.95,18.9782,0,0,0,0.1,127,127
190,18.9832,0,0,0,0.1,127,127
190.05,18.9882,0,0,0,0.1,127,127
190.1,18.9932,0,0,0,0.1,127,127
190.15,18.9982,0,0,0,0.1,127,127
190.2,19.0032,0,0,0,0.1,127,127
190.25,19.0082,0,0,0,0.1,127,127
190.3,19.0132,0,0,0,0.1,127,127
190.35,19.0182,0,0,0,0.1,127,127
190.4,19.0232,0,0,0,0.1,127,127
190.45,19.0282,0,0,0,0.1,127,127
190.5,19.0332,0,0,0,0.1,127,127
190.55,19.0382,0,0,0,0.1,127,127
190.6,19.0432,0,0,0,0.1,127,127
190.65,19.0482,0,0,0,0.1,127,127
190.7,19.0532,0,0,0,0.1,127,127
190.75,19.0582,0,0,0,0.1,127,127
190.8,19.0632,0,0,0,0.1,127,127
190.85,19.0682,0,0,0,0.1,127,127
190.9,19.0732,0,0,0,0.1,127,127
190.95,19.0782,0,0,0,0.1,127,127
191,19.0832,0,0,0,0.1,127,127
191.05,19.0882,0,0,0,0.1,127,127
191.1,19.0932,0,0,0,0.1,127,127
191.15,19.0982,0,0,0,0.1,127,127
191.2,19.1032,0,0,0,0.1,127,127
191.25,19.1082,0,0,0,0.1,127,127
191.3,19.1132,0,0,0,0.1,127,127
191.35,19.1182,0,0,0,0.1,127,127
191.4,19.1232,0,0,0,0.1,127,127
191.45,19.1282,0,0,0,0.1,127,127
191.5,19.1332,0,0,0,0.1,127,127
191.55,19.1382,0,0,0,0.1,127,127
191.6,19.1432,0,0,0,0.1,127,127
191.65,19.1482,0,0,0,0.1,127,127
191.7,19.1532,0,0,0,0.1,127,127
191.75,19.1582,0,0,0,0.1,127,127
191.8,19.1632,0,0,0,0.1,127,127
191.85,19.1682,0,0,0,0.1,127,127
191.9,19.1732,0,0,0,0.1,127,127
191.95,19.1782,0,0,0,0.1,127,127
192,19.1832,0,0,0,0.1,127,127
192.05,19.1882,0,0,0,0.1,127,127
192.1,19.1932,0,0,0,0.1,127,127
192.15,19.1982,0,0,0,0.1,127,127
192.2,19.2032,0,0,0,0.1,127,127
192.25,19.2082,0,0,0,0.1,127,127
192.3,19.2132,0,0,0,0.1,127,127
192.35,19.2182,0,0,0,0.1,127,127
192.4,19.2232,0,0,0,0.1,127,127
192.45,19.2282,0,0,0,0.1,127,127
192.5,19.2332,0,0,0,0.1,127,127
192.55,19.2382,0,0,0,0.1,127,127
192.6,19.2432,0,0,0,0.1,127,127
192.65,19.2482,0,0,0,0.1,127,127
192.7,19.2532,0,0,0,0.1,127,127
192.75,19.2582,0,0,0,0.1,127,127
192.8,19.2632,0,0,0,0.1,127,127
192.85,19.2682,0,0,0,0.1,127,127
192.9,19.2732,0,0,0,0.1,127,127
192.95,19.2782,0,0,0,0.1,127,127
193,19.2832,0,0,0,0.1,127,127
193.05,19.2882,0,0,0,0.1,127,127
193.1,19.2932,0,0,0,0.1,127,127
193.15,19.2982,0,0,0,0.1,127,127
193.2,19.3032,0,0,0,0.1,127,127
193.25,19.3082,0,0,0,0.1,127,127
193.3,19.3132,0,0,0,0.1,127,127
193.35,19.3182,0,0,0,0.1,127,127
193.4,19.3232,0,0,0,0.1,127,127
193.45,19.3282,0,0,0,0.1,127,127
193.5,19.3332,0,0,0,0.1,127,127
193.55,19.3382,0,0,0,0.1,127,127
193.6,19.3432,0,0,0,0.1,127,127
193.65,19.3482,0,0,0,0.1,127,127
193.7,19.3532,0,0,0,0.1,127,127
193.75,19.3582,0,0,0,0.1,127,127
193.8,19.3632,0,0,0,0.1,127,127
193.85,19.3682,0,0,0,0.1,127,127
193.9,19.3732,0,0,0,0.1,127,127
193.95,19.3782,0,0,0,0.1,127,127
194,19.3832,0,0,0,0.1,127,127
194.05,19.3882,0,0,0,0.1,127,127
194.1,19.3932,0,0,0,0.1,127,127
194.15,19.3982,0,0,0,0.1,127,127
194.2,19.4032,0,0,0,0.1,127,127
194.25,19.4082,0,0,0,0.1,127,127
194.3,19.4132,0,0,0,0.1,127,127
194.35,19.4182,0,0,0,0.1,127,127
194.4,19.4232,0,0,0,0.1,127,127
194.45,19.4282,0,0,0,0.1,127,127
194.5,19.4332,0,0,0,0.1,127,127
194.55,19.4382,0,0,0,0.1,127,127
194.6,19.4432,0,0,0,0.1,127,127
194.65,19.4482,0,0,0,0.1,127,127
194.7,19.4532,0,0,0,0.1,127,127
194.75,19.4582,0,0,0,0.1,127,127
194.8,19.4632,0,0,0,0.1,127,127
194.85,19.4682,0,0,0,0.1,127,127
194.9,19.4732,0,0,0,0.1,127,127
194.95,19.4782,0,0,0,0.1,127,127
195,19.4832,0,0,0,0.1,127,127
195.05,19.4882,0,0,0,0.1,127,127
195.1,19.4932,0,0,0,0.1,127,127
195.15,19.4982,0,0,0,0.1,127,127
195.2,19.5032,0,0,0,0.1,127,127
195.25,19.5082,0,0,0,0.1,127,127
195.3,19.5132,0,0,0,0.1,127,127
195.35,19.5182,0,0,0,0.1,127,127
195.4,19.5232,0,0,0,0.1,127,127
195.45,19.5282,0,0,0,0.1,127,127
195.5,19.5332,0,0,0,0.1,127,127
195.55,19.5382,0,0,0,0.1,127,127
195.6,19.5432,0,0,0,0.1,127,127
195.65,19.5482,0,0,0,0.1,127,127
195.7,19.5532,0,0,0,0.1,127,127
195.75,19.5582,0,0,0,0.1,127,127
195.8,19.5632,0,0,0,0.1,127,127
195.85,19.5682,0,0,0,0.1,127,127
195.9,19.5732,0,0,0,0.1,127,127
195.95,19.5782,0,0,0,0.1,127,127
196,19.5832,0,0,0,0.1,127,127
196.05,19.5882,0,0,0,0.1,127,127
196.1,19.5932,0,0,0,0.1,127,127
196.15,19.5982,0,0,0,0.1,127,127
196.2,19.6032,0,0,0,0.1,127,127
196.25,19.6082,0,0,0,0.1,127,127
196.3,19.6132,0,0,0,0.1,127,127
196.35,19.6182,0,0,0,0.1,127,127
196.4,19.6232,0,0,0,0.1,127,127
196.45,19.6282,0,0,0,0.1,127,127
196.5,19.6332,0,0,0,0.1,127,127
196.55,19.6382,0,0,0,0.1,127,127
196.6,19.6432,0,0,0,0.1,127,127
196.65,19.6482,0,0,0,0.1,127,127
196.7,19.6532,0,0,0,0.1,127,127
196.75,19.6582,0,0,0,0.1,127,127
196.8,19.6632,0,0,0,0.1,127,127
196.85,19.6682,0,0,0,0.1,127,127
196.9,19.6732,0,0,0,0.1,127,127
196.95,19.6782,0,0,0,0.1,127,127
197,19.6832,0,0,0,0.1,127,127
197.05,19.6882,0,0,0,0.1,127,127
197.1,19.6932,0,0,0,0.1,127,127
197.15,19.6982,0,0,0,0.1,127,127
197.2,19.7032,0,0,0,0.1,127,127
197.25,19.7082,0,0,0,0.1,127,127
197.3,19.7132,0,0,0,0.1,127,127
197.35,19.7182,0,0,0,0.1,127,127
197.4,19.7232,0,0,0,0.1,127,127
197.45,19.7282,0,0,0,0.1,127,127
197.5,19.7332,0,0,0,0.1,127,127
197.55,19.7382,0,0,0,0.1,127,127
197.6,19.7432,0,0,0,0.1,127,127
197.65,19.7482,0,0,0,0.1,127,127
197.7,19.7532,0,0,0,0.1,127,127
197.75,19.7582,0,0,0,0.1,127,127
197.8,19.7632,0,0,0,0.1,127,127
197.85,19.7682,0,0,0,0.1,127,127
197.9,19.7732,0,0,0,0.1,127,127
197.95,19.7782,0,0,0,0.1,127,127
198,19.7832,0,0,0,0.1,127,127
198.05,19.7882,0,0,0,0.1,127,127
198.1,19.7932,0,0,0,0.1,127,127
198.15,19.7982,0,0,0,0.1,127,127
198.2,19.8032,0,0,0,0.1,127,127
198.25,19.8082,0,0,0,0.1,127,127
198.3,19.8132,0,0,0,0.1,127,127
198.35,19.8182,0,0,0,0.1,127,127
198.4,19.8232,0,0,0,0.1,127,127
198.45,19.8282,0,0,0,0.1,127,127
198.5,19.8332,0,0,0,0.1,127,127
198.55,19.8382,0,0,0,0.1,127,127
198.6,19.8432,0,0,0,0.1,127,127
198.65,19.8482,0,0,0,0.1,127,127
198.7,19.8532,0,0,0,0.1,127,127
198.75,19.8582,0,0,0,0.1,127,127
198.8,19.8632,0,0,0,0.1,127,127
198.85,19.8682,0,0,0,0.1,127,127
198.9,19.8732,0,0,0,0.1,127,127
198.95,19.8782,0,0,0,0.1,127,127
199,19.8832,0,0,0,0.1,127,127
199.05,19.8882,0,0,0,0.1,127,127
199.1,19.8932,0,0,0,0.1,127,127
199.15,19.8982,0,0,0,0.1,127,127
199.2,19.9032,0,0,0,0.1,127,127
199.25,19.9082,0,0,0,0.1,127,127
199.3,19.9132,0,0,0,0.1,127,127
199.35,19.9182,0,0,0,0.1,127,127
199.4,19.9232,0,0,0,0.1,127,127
199.45,19.9282,0,0,0,0.1,127,127
199.5,19.9332,0,0,0,0.1,127,127
199.55,19.9382,0,0,0,0.1,127,127
199.6,19.9432,0,0,0,0.1,127,127
199.65,19.9482,0,0,0,0.1,127,127
199.7,19.9532,0,0,0,0.1,127,127
199.75,19.9582,0,0,0,0.1,127,127
199.8,19.9632,0,0,0,0.1,127,127
199.85,19.9682,0,0,0,0.1,127,127
199.9,19.9732,0,0,0,0.1,127,127
199.95,19.9782,0,0,0,0.1,127,127
200,19.9832,0,0,0,0.1,127,127
200.05,19.9882,0,0,0,0.1,127,127
200.1,19.9932,0,0,0,0.1,127,127
200.15,19.9982,0,0,0,0.1,127,127
200.2,20.0032,0,0,0,0.1,127,127
200.25,20.0082,0,0,0,0.1,127,127
200.3,20.0132,0,0,0,0.1,127,127
200.35,20.0182,0,0,0,0.1,127,127
200.4,20.0232,0,0,0,0.1,127,127
200.45,20.0282,0,0,0,0.1,127,127
200.5,20.0332,0,0,0,0.1,127,127
200.55,20.0382,0,0,0,0.1,127,127
200.6,20.0432,0,0,0,0.1,127,127
200.65,20.0482,0,0,0,0.1,127,127
200.7,20.0532,0,0,0,0.1,127,127
200.75,20.0582,0,0,0,0.1,127,127
200.8,20.0632,0,0,0,0.1,127,127
200.85,20.0682,0,0,0,0.1,127,127
200.9,20.0732,0,0,0,0.1,127,127
200.95,20.0782,0,0,0,0.1,127,127
201,20.0832,0,0,0,0.1,127,127
201.05,20.0882,0,0,0,0.1,127,127
201.1,20.0932,0,0,0,0.1,127,127
201.15,20.0982,0,0,0,0.1,127,127
201.2,20.1032,0,0,0,0.1,127,127
201.25,20.1082,0,0,0,0.1,127,127
201.3,20.1132,0,0,0,0.1,127,127
201.35,20.1182,0,0,0,0.1,127,127
201.4,20.1232,0,0,0,0.1,127,127
201.45,20.1282,0,0,0,0.1,127,127
201.5,20.1332,0,0,0,0.1,127,127
201.55,20.1382,0,0,0,0.1,127,127
201.6,20.1432,0,0,0,0.1,127,127
201.65,20.1482,0,0,0,0.1,127,127
201.7,20.1532,0,0,0,0.1,127,127
201.75,20.1582,0,0,0,0.1,127,127
201.8,20.1632,0,0,0,0.1,127,127
201.85,20.1682,0,0,0,0.1,127,127
201.9,20.1732,0,0,0,0.1,127,127
201.95,20.1782,0,0,0,0.1,127,127
202,20.1832,0,0,0,0.1,127,127
202.05,20.1882,0,0,0,0.1,127,127
202.1,20.1932,0,0,0,0.1,127,127
202.15,20.1982,0,0,0,0.1,127,127
202.2,20.2032,0,0,0,0.1,127,127
202.25,20.2082,0,0,0,0.1,127,127
202.3,20.2132,0,0,0,0.1,127,127
202.35,20.2182,0,0,0,0.1,127,127
202.4,20.2232,0,0,0,0.1,127,127
202.45,20.2282,0,0,0,0.1,127,127
202.5,20.2332,0,0,0,0.1,127,127
202.55,20.2382,0,0,0,0.1,127,127
202.6,20.2432,0,0,0,0.1,127,127
202.65,20.2482,0,0,0,0.1,127,127
202.7,20.2532,0,0,0,0.1,127,127
202.75,20.2582,0,0,0,0.1,127,127
202.8,20.2632,0,0,0,0.1,127,127
202.85,20.2682,0,0,0,0.1,127,127
202.9,20.2732,0,0,0,0.1,127,127
202.95,20.2782,0,0,0,0.1,127,127
203,20.2832,0,0,0,0.1,127,127
203.05,20.2882,0,0,0,0.1,127,127
203.1,20.2932,0,0,0,0.1,127,127
203.15,20.2982,0,0,0,0.1,127,127
203.2,20.3032,0,0,0,0.1,127,127
203.25,20.3082,0,0,0,0.1,127,127
203.3,20.3132,0,0,0,0.1,127,127
203.35,20.3182,0,0,0,0.1,127,127
203.4,20.3232,0,0,0,0.1,127,127
203.45,20.3282,0,0,0,0.1,127,127
203.5,20.3332,0,0,0,0.1,127,127
203.55,20.3382,0,0,0,0.1,127,127
203.6,20.3432,0,0,0,0.1,127,127
203.65,20.3482,0,0,0,0.1,127,127
203.7,20.3532,0,0,0,0.1,127,127
203.75,20.3582,0,0,0,0.1,127,127
203.8,20.3632,0,0,0,0.1,127,127
203.85,20.3682,0,0,0,0.1,127,127
203.9,20.3732,0,0,0,0.1,127,127
203.95,20.3782,0,0,0,0.1,127,127
204,20.3832,0,0,0,0.1,127,127
204.05,20.3882,0,0,0,0.1,127,127
204.1,20.3932,0,0,0,0.1,127,127
204.15,20.3982,0,0,0,0.1,127,127
204.2,20.4032,0,0,0,0.1,127,127
204.25,20.4082,0,0,0,0.1,127,127
204.3,20.4132,0,0,0,0.1,127,127
204.35,20.4182,0,0,0,0.1,127,127
204.4,20.4232,0,0,0,0.1,127,127
204.45,20.4282,0,0,0,0.1,127,127
204.5,20.4332,0,0,0,0.1,127,127
204.55,20.4382,0,0,0,0.1,127,127
204.6,20.4432,0,0,0,0.1,127,127
204.65,20.4482,0,0,0,0.1,127,127
204.7,20.4532,0,0,0,0.1,127,127
204.75,20.4582,0,0,0,0.1,127,127
204.8,20.4632,0,0,0,0.1,127,127
204.85,20.4682,0,0,0,0.1,127,127
204.9,20.4732,0,0,0,0.1,127,127
204.95,20.4782,0,0,0,0.1,127,127
205,20.4832,0,0,0,0.1,127,127
205.05,20.4882,0,0,0,0.1,127,127
205.1,20.4932,0,0,0,0.1,127,127
205.15,20.4982,0,0,0,0.1,127,127
205.2,20.5032,0,0,0,0.1,127,127
205.25,20.5082,0,0,0,0.1,127,127
205.3,20.5132,0,0,0,0.1,127,127
205.35,20.5182,0,0,0,0.1,127,127
205.4,20.5232,0,0,0,0.1,127,127
205.45,20.5282,0,0,0,0.1,127,127
205.5,20.5332,0,0,0,0.1,127,127
205.55,20.5382,0,0,0,0.1,127,127
205.6,20.5432,0,0,0,0.1,127,127
205.65,20.5482,0,0,0,0.1,127,127
205.7,20.5532,0,0,0,0.1,127,127
205.75,20.5582,0,0,0,0.1,127,127
205.8,20.5632,0,0,0,0.1,127,127
205.85,20.5682,0,0,0,0.1,127,127
205.9,20.5732,0,0,0,0.1,127,127
205.95,20.5782,0,0,0,0.1,127,127
206,20.5832,0,0,0,0.1,127,127
206.05,20.5882,0,0,0,0.1,127,127
206.1,20.5932,0,0,0,0.1,127,127
206.15,20.5982,0,0,0,0.1,127,127
206.2,20.6032,0,0,0,0.1,127,127
206.25,20.6082,0,0,0,0.1,127,127
206.3,20.6132,0,0,0,0.1,127,127
206.35,20.6182,0,0,0,0.1,127,127
206.4,20.6232,0,0,0,0.1,127,127
206.45,20.6282,0,0,0,0.1,127,127
206.5,20.6332,0,0,0,0.1,127,127
206.55,20.6382,0,0,0,0.1,127,127
206.6,20.6432,0,0,0,0.1,127,127
206.65,20.6482,0,0,0,0.1,127,127
206.7,20.6532,0,0,0,0.1,127,127
206.75,20.6582,0,0,0,0.1,127,127
206.8,20.6632,0,0,0,0.1,127,127
206.85,20.6682,0,0,0,0.1,127,127
206.9,20.6732,0,0,0,0.1,127,127
206.95,20.6782,0,0,0,0.1,127,127
207,20.6832,0,0,0,0.1,127,127
207.05,20.6882,0,0,0,0.1,127,127
207.1,20.6932,0,0,0,0.1,127,127
207.15,20.6982,0,0,0,0.1,127,127
207.2,20.7032,0,0,0,0.1,127,127
207.25,20.7082,0,0,0,0.1,127,127
207.3,20.7132,0,0,0,0.1,127,127
207.35,20.7182,0,0,0,0.1,127,127
207.4,20.7232,0,0,0,0.1,127,127
207.45,20.7282,0,0,0,0.1,127,127
207.5,20.7332,0,0,0,0.1,127,127
207.55,20.7382,0,0,0,0.1,127,127
207.6,20.7432,0,0,0,0.1,127,127
207.65,20.7482,0,0,0,0.1,127,127
207.7,20.7532,0,0,0,0.1,127,127
207.75,20.7582,0,0,0,0.1,127,127
207.8,20.7632,0,0,0,0.1,127,127
207.85,20.7682,0,0,0,0.1,127,127
207.9,20.7732,0,0,0,0.1,127,127
207.95,20.7782,0,0,0,0.1,127,127
208,20.7832,0,0,0,0.1,127,127
208.05,20.7882,0,0,0,0.1,127,127
208.1,20.7932,0,0,0,0.1,127,127
208.15,20.7982,0,0,0,0.1,127,127
208.2,20.8032,0,0,0,0.1,127,127
208.25,20.8082,0,0,0,0.1,127,127
208.3,20.8132,0,0,0,0.1,127,127
208.35,20.8182,0,0,0,0.1,127,127
208.4,20.8232,0,0,0,0.1,127,127
208.45,20.8282,0,0,0,0.1,127,127
208.5,20.8332,0,0,0,0.1,127,127
208.55,20.8382,0,0,0,0.1,127,127
208.6,20.8432,0,0,0,0.1,127,127
208.65,20.8482,0,0,0,0.1,127,127
208.7,20.8532,0,0,0,0.1,127,127
208.75,20.8582,0,0,0,0.1,127,127
208.8,20.8632,0,0,0,0.1,127,127
208.85,20.8682,0,0,0,0.1,127,127
208.9,20.8732,0,0,0,0.1,127,127
208.95,20.8782,0,0,0,0.1,127,127
209,20.8832,0,0,0,0.1,127,127
209.05,20.8882,0,0,0,0.1,127,127
209.1,20.8932,0,0,0,0.1,127,127
209.15,20.8982,0,0,0,0.1,127,127
209.2,20.9032,0,0,0,0.1,127,127
209.25,20.9082,0,0,0,0.1,127,127
209.3,20.9132,0,0,0,0.1,127,127
209.35,20.9182,0,0,0,0.1,127,127
209.4,20.9232,0,0,0,0.1,127,127
209.45,20.9282,0,0,0,0.1,127,127
209.5,20.9332,0,0,0,0.1,127,127
209.55,20.9382,0,0,0,0.1,127,127
209.6,20.9432,0,0,0,0.1,127,127
209.65,20.9482,0,0,0,0.1,127,127
209.7,20.9532,0,0,0,0.1,127,127
209.75,20.9582,0,0,0,0.1,127,127
209.8,20.9632,0,0,0,0.1,127,127
209.85,20.9682,0,0,0,0.1,127,127
209.9,20.9732,0,0,0,0.1,127,127
209.95,20.9782,0,0,0,0.1,127,127
210,20.9832,0,0,0,0.1,127,127
210.05,20.9882,0,0,0,0.1,127,127
210.1,20.9932,0,0,0,0.1,127,127
210.15,20.9982,0,0,0,0.1,127,127
210.2,21.0032,0,0,0,0.1,127,127
210.25,21.0082,0,0,0,0.1,127,127
210.3,21.0132,0,0,0,0.1,127,127
210.35,21.0182,0,0,0,0.1,127,127
210.4,21.0232,0,0,0,0.1,127,127
210.45,21.0282,0,0,0,0.1,127,127
210.5,21.0332,0,0,0,0.1,127,127
210.55,21.0382,0,0,0,0.1,127,127
210.6,21.0432,0,0,0,0.1,127,127
210.65,21.0482,0,0,0,0.1,127,127
210.7,21.0532,0,0,0,0.1,127,127
210.75,21.0582,0,0,0,0.1,127,127
210.8,21.0632,0,0,0,0.1,127,127
210.85,21.0682,0,0,0,0.1,127,127
210.9,21.0732,0,0,0,0.1,127,127
210.95,21.0782,0,0,0,0.1,127,127
211,21.0832,0,0,0,0.1,127,127
211.05,21.0882,0,0,0,0.1,127,127
211.1,21.0932,0,0,0,0.1,127,127
211.15,21.0982,0,0,0,0.1,127,127
211.2,21.1032,0,0,0,0.1,127,127
211.25,21.1082,0,0,0,0.1,127,127
211.3,21.1132,0,0,0,0.1,127,127
211.35,21.1182,0,0,0,0.1,127,127
211.4,21.1232,0,0,0,0.1,127,127
211.45,21.1282,0,0,0,0.1,127,127
211.5,21.1332,0,0,0,0.1,127,127
211.55,21.1382,0,0,0,0.1,127,127
211.6,21.1432,0,0,0,0.1,127,127
211.65,21.1482,0,0,0,0.1,127,127
211.7,21.1532,0,0,0,0.1,127,127
211.75,21.1582,0,0,0,0.1,127,127
211.8,21.1632,0,0,0,0.1,127,127
211.85,21.1682,0,0,0,0.1,127,127
211.9,21.1732,0,0,0,0.1,127,127
211.95,21.1782,0,0,0,0.1,127,127
212,21.1832,0,0,0,0.1,127,127
212.05,21.1882,0,0,0,0.1,127,127
212.1,21.1932,0,0,0,0.1,127,127
212.15,21.1982,0,0,0,0.1,127,127
212.2,21.2032,0,0,0,0.1,127,127
212.25,21.2082,0,0,0,0.1,127,127
212.3,21.2132,0,0,0,0.1,127,127
212.35,21.2182,0,0,0,0.1,127,127
212.4,21.2232,0,0,0,0.1,127,127
212.45,21.2282,0,0,0,0.1,127,127
212.5,21.2332,0,0,0,0.1,127,127
212.55,21.2382,0,0,0,0.1,127,127
212.6,21.2432,0,0,0,0.1,127,127
212.65,21.2482,0,0,0,0.1,127,127
212.7,21.2532,0,0,0,0.1,127,127
212.75,21.2582,0,0,0,0.1,127,127
212.8,21.2632,0,0,0,0.1,127,127
212.85,21.2682,0,0,0,0.1,127,127
212.9,21.2732,0,0,0,0.1,127,127
212.95,21.2782,0,0,0,0.1,127,127
213,21.2832,0,0,0,0.1,127,127
213.05,21.2882,0,0,0,0.1,127,127
213.1,21.2932,0,0,0,0.1,127,127
213.15,21.2982,0,0,0,0.1,127,127
213.2,21.3032,0,0,0,0.1,127,127
213.25,21.3082,0,0,0,0.1,127,127
213.3,21.3132,0,0,0,0.1,127,127
213.35,21.3182,0,0,0,0.1,127,127
213.4,21.3232,0,0,0,0.1,127,127
213.45,21.3282,0,0,0,0.1,127,127
213.5,21.3332,0,0,0,0.1,127,127
213.55,21.3382,0,0,0,0.1,127,127
213.6,21.3432,0,0,0,0.1,127,127
213.65,21.3482,0,0,0,0.1,127,127
213.7,21.3532,0,0,0,0.1,127,127
213.75,21.3582,0,0,0,0.1,127,127
213.8,21.3632,0,0,0,0.1,127,127
213.85,21.3682,0,0,0,0.1,127,127
213.9,21.3732,0,0,0,0.1,127,127
213.95,21.3782,0,0,0,0.1,127,127
214,21.3832,0,0,0,0.1,127,127
214.05,21.3882,0,0,0,0.1,127,127
214.1,21.3932,0,0,0,0.1,127,127
214.15,21.3982,0,0,0,0.1,127,127
214.2,21.4032,0,0,0,0.1,127,127
214.25,21.4082,0,0,0,0.1,127,127
214.3,21.4132,0,0,0,0.1,127,127
214.35,21.4182,0,0,0,0.1,127,127
214.4,21.4232,0,0,0,0.1,127,127
214.45,21.4282,0,0,0,0.1,127,127
214.5,21.4332,0,0,0,0.1,127,127
214.55,21.4382,0,0,0,0.1,127,127
214.6,21.4432,0,0,0,0.1,127,127
214.65,21.4482,0,0,0,0.1,127,127
214.7,21.4532,0,0,0,0.1,127,127
214.75,21.4582,0,0,0,0.1,127,127
214.8,21.4632,0,0,0,0.1,127,127
214.85,21.4682,0,0,0,0.1,127,127
214.9,21.4732,0,0,0,0.1,127,127
214.95,21.4782,0,0,0,0.1,127,127
215,21.4832,0,0,0,0.1,127,127
215.05,21.4882,0,0,0,0.1,127,127
215.1,21.4932,0,0,0,0.1,127,127
215.15,21.4982,0,0,0,0.1,127,127
215.2,21.5032,0,0,0,0.1,127,127
215.25,21.5082,0,0,0,0.1,127,127
215.3,21.5132,0,0,0,0.1,127,127
215.35,21.5182,0,0,0,0.1,127,127
215.4,21.5232,0,0,0,0.1,127,127
215.45,21.5282,0,0,0,0.1,127,127
215.5,21.5332,0,0,0,0.1,127,127
215.55,21.5382,0,0,0,0.1,127,127
215.6,21.5432,0,0,0,0.1,127,127
215.65,21.5482,0,0,0,0.1,127,127
215.7,21.5532,0,0,0,0.1,127,127
215.75,21.5582,0,0,0,0.1,127,127
215.8,21.5632,0,0,0,0.1,127,127
215.85,21.5682,0,0,0,0.1,127,127
215.9,21.5732,0,0,0,0.1,127,127
215.95,21.5782,0,0,0,0.1,127,127
216,21.5832,0,0,0,0.1,127,127
216.05,21.5882,0,0,0,0.1,127,127
216.1,21.5932,0,0,0,0.1,127,127
216.15,21.5982,0,0,0,0.1,127,127
216.2,21.6032,0,0,0,0.1,127,127
216.25,21.6082,0,0,0,0.1,127,127
216.3,21.6132,0,0,0,0.1,127,127
216.35,21.6182,0,0,0,0.1,127,127
216.4,21.6232,0,0,0,0.1,127,127
216.45,21.6282,0,0,0,0.1,127,127
216.5,21.6332,0,0,0,0.1,127,127
216.55,21.6382,0,0,0,0.1,127,127
216.6,21.6432,0,0,0,0.1,127,127
216.65,21.6482,0,0,0,0.1,127,127
216.7,21.6532,0,0,0,0.1,127,127
